위도,경도
37.0563,127.5931
37.0551,127.5931
37.0623,127.5882
37.0657,127.5842
37.0658,127.5837
37.0677,127.5829
37.0685,127.5822
37.0673,127.5834
37.0628,127.5848
37.0623,127.5839
37.0613,127.5813
37.0599,127.5781
37.0582,127.5760
37.0577,127.5753
37.0582,127.5741
37.0604,127.5783
37.0607,127.5779
37.0611,127.5784
37.0612,127.5769
37.0613,127.5760
37.0631,127.5759
37.0617,127.5771
37.0621,127.5772
37.0619,127.5801
37.0640,127.5814
37.0645,127.5819
37.0650,127.5834
37.0256,127.6196
37.0243,127.6197
37.0210,127.6199
37.0203,127.6200
37.0198,127.6202
37.0186,127.6201
37.0290,127.6242
37.0120,127.6433
37.0109,127.6423
37.0101,127.6438
37.0093,127.6455
37.0269,127.6304
37.0272,127.6299
37.0277,127.6313
37.0274,127.6340
37.0198,127.6416
37.0200,127.6440
37.0200,127.6444
37.0198,127.6451
37.0202,127.6453
37.0209,127.6460
37.0194,127.6472
37.0188,127.6479
37.0167,127.6337
37.0155,127.6344
37.0122,127.6408
37.0114,127.6007
37.0110,127.6011
37.0108,127.6014
37.0424,127.5670
37.0349,127.5969
37.0260,127.6232
37.0111,127.6478
37.0478,127.5922
37.0477,127.5923
37.0508,127.5940
37.0530,127.5919
37.0527,127.5900
37.0525,127.5888
37.0516,127.6102
37.0669,127.5865
37.0607,127.5986
37.0617,127.5988
37.0619,127.5985
37.0694,127.6016
37.0696,127.6017
37.0676,127.5981
37.0673,127.6255
37.0669,127.6259
37.0250,127.5624
37.0257,127.5636
37.0263,127.5656
37.0253,127.5681
37.0257,127.5706
37.0242,127.5815
37.0228,127.5893
37.0223,127.5936
37.0213,127.6039
37.0206,127.6032
37.0202,127.6039
37.0107,127.6026
37.0100,127.6023
37.0123,127.6462
37.0137,127.6478
37.0126,127.6468
37.0129,127.6510
37.0120,127.6497
37.0211,127.6473
37.0424,127.6525
37.0470,127.6455
37.0475,127.6447
37.0476,127.6531
37.0418,127.6470
37.0494,127.6119
37.0078,127.6438
37.0284,127.6192
37.0291,127.6097
37.0362,127.5979
37.0328,127.5946
37.0472,127.6032
37.0432,127.6050
37.0430,127.6046
37.0429,127.6042
37.0421,127.6030
37.0508,127.6352
37.0311,127.6380
37.0314,127.6384
37.0532,127.6047
37.0526,127.6021
37.0565,127.6017
37.0671,127.5833
37.0663,127.6083
37.0659,127.6113
37.0646,127.6107
37.0631,127.6146
37.0629,127.6107
37.0635,127.6206
37.0584,127.6194
37.1305,127.6392
37.1302,127.6386
37.1295,127.6385
37.1295,127.6389
37.1296,127.6392
37.1291,127.6395
37.1291,127.6382
37.1306,127.6399
37.1316,127.6401
37.1306,127.6408
37.1302,127.6421
37.1300,127.6426
37.1302,127.6434
37.1305,127.6442
37.1294,127.6404
37.1241,127.6482
37.1238,127.6475
37.1236,127.6468
37.1236,127.6458
37.1243,127.6460
37.1238,127.6449
37.1241,127.6444
37.1241,127.6435
37.1238,127.6426
37.1235,127.6420
37.1207,127.6391
37.1203,127.6392
37.1200,127.6394
37.1228,127.6408
37.1227,127.6408
37.1230,127.6406
37.1235,127.6405
37.1232,127.6403
37.1253,127.6347
37.1243,127.6344
37.1241,127.6352
37.1240,127.6354
37.1237,127.6360
37.1234,127.6366
37.1232,127.6374
37.1231,127.6382
37.1216,127.6399
37.1212,127.6401
37.1209,127.6406
37.1208,127.6410
37.1209,127.6397
37.1226,127.6408
37.1225,127.6406
37.1225,127.6404
37.1222,127.6400
37.1213,127.6395
37.1211,127.6390
37.1218,127.6375
37.1217,127.6368
37.1230,127.6391
37.1224,127.6395
37.1226,127.6398
37.1228,127.6397
37.1202,127.6389
37.1201,127.6384
37.1200,127.6380
37.1199,127.6376
37.1196,127.6377
37.1198,127.6373
37.1197,127.6368
37.1196,127.6363
37.1196,127.6360
37.1193,127.6361
37.1188,127.6356
37.1189,127.6353
37.1192,127.6366
37.1194,127.6366
37.1194,127.6371
37.1193,127.6374
37.1193,127.6377
37.1194,127.6378
37.1194,127.6386
37.1194,127.6389
37.1193,127.6391
37.1197,127.6389
37.1197,127.6386
37.1197,127.6384
37.1192,127.6394
37.1191,127.6398
37.1189,127.6401
37.1196,127.6393
37.1199,127.6397
37.1197,127.6401
37.1201,127.6397
37.1193,127.6407
37.1188,127.6412
37.1188,127.6416
37.1188,127.6420
37.1188,127.6423
37.1188,127.6408
37.1176,127.6370
37.1178,127.6367
37.1185,127.6368
37.1173,127.6372
37.1176,127.6376
37.1174,127.6378
37.1175,127.6383
37.1178,127.6380
37.1185,127.6378
37.1186,127.6392
37.1183,127.6384
37.1181,127.6398
37.1180,127.6395
37.1169,127.6418
37.1166,127.6411
37.1165,127.6407
37.1162,127.6404
37.1158,127.6404
37.1156,127.6400
37.1155,127.6389
37.1154,127.6396
37.1153,127.6404
37.1152,127.6413
37.1151,127.6416
37.1151,127.6421
37.1150,127.6425
37.1150,127.6428
37.1153,127.6425
37.1154,127.6419
37.1156,127.6416
37.1160,127.6413
37.1158,127.6420
37.1163,127.6420
37.1168,127.6423
37.1170,127.6424
37.1165,127.6426
37.1165,127.6429
37.1159,127.6431
37.1156,127.6428
37.1151,127.6433
37.1151,127.6438
37.1158,127.6427
37.1150,127.6447
37.1152,127.6448
37.1156,127.6449
37.1155,127.6453
37.1155,127.6461
37.1154,127.6473
37.1154,127.6480
37.1157,127.6485
37.1156,127.6488
37.1156,127.6493
37.1157,127.6498
37.1153,127.6506
37.1147,127.6517
37.1147,127.6540
37.1139,127.6540
37.1131,127.6547
37.1131,127.6562
37.1129,127.6576
37.1118,127.6540
37.1113,127.6549
37.1105,127.6558
37.1124,127.6530
37.1129,127.6531
37.1124,127.6526
37.1130,127.6523
37.1135,127.6522
37.1120,127.6508
37.1118,127.6494
37.1117,127.6489
37.1118,127.6478
37.1117,127.6473
37.1117,127.6467
37.1179,127.6572
37.1176,127.6579
37.1181,127.6576
37.1184,127.6581
37.1221,127.6593
37.1222,127.6588
37.1222,127.6583
37.1222,127.6579
37.1221,127.6575
37.1188,127.6461
37.1188,127.6457
37.1188,127.6446
37.1186,127.6447
37.1188,127.6442
37.1187,127.6440
37.1186,127.6437
37.1185,127.6434
37.1183,127.6430
37.1182,127.6428
37.1178,127.6419
37.1177,127.6417
37.1177,127.6416
37.1175,127.6413
37.1174,127.6410
37.1173,127.6407
37.1171,127.6401
37.1169,127.6396
37.1169,127.6394
37.1168,127.6393
37.1166,127.6391
37.1167,127.6390
37.1166,127.6387
37.1165,127.6384
37.1164,127.6381
37.1163,127.6378
37.1162,127.6376
37.1161,127.6373
37.1159,127.6370
37.1157,127.6369
37.1154,127.6368
37.1152,127.6368
37.1149,127.6367
37.1128,127.6365
37.1124,127.6364
37.1119,127.6362
37.1115,127.6361
37.1111,127.6359
37.1106,127.6358
37.1102,127.6356
37.1098,127.6355
37.1093,127.6354
37.1089,127.6354
37.1084,127.6353
37.1078,127.6353
37.1076,127.6353
37.1074,127.6352
37.1072,127.6352
37.1070,127.6352
37.1067,127.6352
37.1064,127.6352
37.1061,127.6353
37.1059,127.6353
37.1056,127.6354
37.1054,127.6355
37.1051,127.6357
37.1051,127.6365
37.1050,127.6369
37.1049,127.6373
37.1049,127.6376
37.1049,127.6380
37.1048,127.6383
37.1047,127.6386
37.1048,127.6390
37.1049,127.6394
37.1048,127.6398
37.1183,127.6420
37.1185,127.6423
37.1187,127.6427
37.1189,127.6431
37.1190,127.6436
37.1192,127.6441
37.1195,127.6450
37.1194,127.6453
37.1194,127.6456
37.1194,127.6458
37.1197,127.6453
37.1199,127.6455
37.1201,127.6458
37.1200,127.6461
37.1232,127.6595
37.1238,127.6594
37.1247,127.6591
37.1247,127.6588
37.1245,127.6583
37.1242,127.6580
37.1240,127.6575
37.1235,127.6571
37.1252,127.6591
37.1255,127.6591
37.1243,127.6608
37.1244,127.6612
37.1245,127.6617
37.1219,127.6596
37.1217,127.6598
37.1216,127.6601
37.1215,127.6603
37.1213,127.6606
37.1212,127.6609
37.1210,127.6612
37.1209,127.6615
37.1207,127.6618
37.1205,127.6620
37.1204,127.6623
37.1202,127.6626
37.1201,127.6629
37.1200,127.6631
37.1198,127.6634
37.1197,127.6636
37.1195,127.6639
37.1193,127.6643
37.1052,127.6405
37.1055,127.6404
37.1057,127.6410
37.1060,127.6412
37.1064,127.6413
37.1066,127.6401
37.1067,127.6386
37.1068,127.6381
37.1072,127.6360
37.1061,127.6421
37.1062,127.6424
37.1064,127.6427
37.1057,127.6429
37.1058,127.6426
37.1052,127.6424
37.1047,127.6425
37.1049,127.6423
37.1051,127.6421
37.1054,127.6418
37.1117,127.6411
37.1126,127.6434
37.1130,127.6433
37.1131,127.6435
37.1129,127.6443
37.1128,127.6445
37.1133,127.6444
37.1124,127.6450
37.1119,127.6450
37.1128,127.6513
37.1149,127.6483
37.1148,127.6485
37.1147,127.6488
37.1145,127.6483
37.1142,127.6480
37.1139,127.6474
37.1134,127.6472
37.1191,127.6648
37.1190,127.6651
37.1189,127.6653
37.1187,127.6656
37.1186,127.6658
37.1185,127.6661
37.1184,127.6664
37.1183,127.6666
37.1181,127.6669
37.1180,127.6672
37.1179,127.6673
37.1185,127.6676
37.1190,127.6679
37.1194,127.6681
37.1197,127.6676
37.1199,127.6669
37.1198,127.6679
37.1206,127.6671
37.1209,127.6676
37.1210,127.6680
37.1202,127.6680
37.1197,127.6684
37.1192,127.6691
37.1191,127.6687
37.1261,127.6670
37.1269,127.6663
37.1248,127.6707
37.1251,127.6721
37.1258,127.6735
37.1258,127.6762
37.1256,127.6767
37.1256,127.6774
37.1255,127.6782
37.1245,127.6796
37.1266,127.6790
37.1259,127.6770
37.1262,127.6771
37.1265,127.6774
37.1269,127.6777
37.1271,127.6778
37.1277,127.6784
37.1297,127.6753
37.1289,127.6751
37.1288,127.6744
37.1293,127.6738
37.1299,127.6738
37.1307,127.6741
37.1286,127.6734
37.1276,127.6749
37.1275,127.6754
37.1272,127.6750
37.1237,127.6819
37.1195,127.6901
37.1198,127.6906
37.1203,127.6898
37.1202,127.6908
37.1209,127.6909
37.1212,127.6914
37.1216,127.6920
37.1222,127.6922
37.1221,127.6928
37.1199,127.6911
37.1204,127.6916
37.1194,127.6922
37.1197,127.6920
37.1201,127.6924
37.1198,127.6925
37.1204,127.6926
37.1203,127.6932
37.1221,127.6571
37.1220,127.6566
37.1219,127.6563
37.1219,127.6560
37.1218,127.6556
37.1218,127.6552
37.1217,127.6547
37.1215,127.6541
37.1218,127.6536
37.1218,127.6532
37.1217,127.6529
37.1216,127.6525
37.1214,127.6520
37.1211,127.6515
37.1210,127.6512
37.1207,127.6509
37.1206,127.6506
37.1204,127.6503
37.1201,127.6499
37.1199,127.6496
37.1197,127.6492
37.1193,127.6486
37.1191,127.6483
37.1189,127.6480
37.1188,127.6477
37.1195,127.6935
37.1180,127.6883
37.1179,127.6876
37.1180,127.6878
37.1182,127.6880
37.1184,127.6880
37.1177,127.6879
37.1171,127.6877
37.1175,127.6875
37.1173,127.6875
37.1179,127.6872
37.1171,127.6870
37.1169,127.6867
37.1164,127.6863
37.1166,127.6861
37.1163,127.6857
37.1159,127.6863
37.1152,127.6870
37.1152,127.6969
37.1150,127.6966
37.1145,127.6969
37.1140,127.6977
37.1144,127.6977
37.1142,127.6961
37.1135,127.6952
37.1011,127.6682
37.1008,127.6684
37.1005,127.6681
37.1002,127.6685
37.0999,127.6688
37.0996,127.6693
37.0994,127.6696
37.0991,127.6697
37.0995,127.6698
37.1000,127.6697
37.1002,127.6694
37.1010,127.6692
37.1021,127.6475
37.1018,127.6473
37.1020,127.6478
37.1015,127.6477
37.1006,127.6474
37.1024,127.6480
37.1027,127.6482
37.1028,127.6481
37.1025,127.6476
37.1001,127.6481
37.1008,127.6490
37.1007,127.6487
37.0991,127.6474
37.0994,127.6467
37.0989,127.6471
37.0985,127.6479
37.0980,127.6481
37.0978,127.6487
37.0977,127.6481
37.0976,127.6479
37.0981,127.6467
37.1046,127.6401
37.1037,127.6388
37.0977,127.6348
37.0973,127.6351
37.0969,127.6357
37.0966,127.6360
37.0829,127.6560
37.0820,127.6565
37.0816,127.6560
37.0805,127.6558
37.0801,127.6564
37.0801,127.6585
37.0796,127.6595
37.0786,127.6597
37.0810,127.6581
37.0806,127.6577
37.0790,127.6580
37.0784,127.6587
37.0778,127.6595
37.0772,127.6600
37.0807,127.6599
37.0802,127.6599
37.0798,127.6551
37.0783,127.6551
37.0778,127.6523
37.0758,127.6529
37.0740,127.6536
37.0770,127.6487
37.0779,127.6465
37.0778,127.6429
37.0781,127.6428
37.0785,127.6424
37.0789,127.6421
37.0793,127.6416
37.0798,127.6420
37.0773,127.6402
37.0772,127.6398
37.0769,127.6394
37.0757,127.6388
37.0766,127.6388
37.0768,127.6387
37.0770,127.6387
37.0772,127.6384
37.0778,127.6378
37.0767,127.6381
37.0733,127.6374
37.0722,127.6383
37.0717,127.6377
37.0713,127.6379
37.0710,127.6385
37.0716,127.6387
37.0707,127.6382
37.0703,127.6376
37.0699,127.6386
37.0694,127.6388
37.0696,127.6375
37.0684,127.6375
37.0680,127.6372
37.0677,127.6371
37.0673,127.6374
37.0672,127.6378
37.0667,127.6371
37.0659,127.6366
37.0651,127.6363
37.0645,127.6362
37.0724,127.6136
37.0746,127.6114
37.0753,127.6107
37.0758,127.6106
37.0761,127.6109
37.0762,127.6104
37.0764,127.6114
37.0767,127.6099
37.0771,127.6099
37.0783,127.6091
37.0785,127.6088
37.0783,127.6079
37.0789,127.6081
37.0792,127.6078
37.0793,127.6078
37.0796,127.6077
37.0791,127.6085
37.0795,127.6086
37.0801,127.6082
37.0815,127.6086
37.0821,127.6088
37.0836,127.6091
37.0849,127.6098
37.0800,127.6093
37.0812,127.6108
37.0814,127.6113
37.0822,127.6119
37.0826,127.6119
37.0827,127.6126
37.0832,127.6131
37.0797,127.6089
37.0761,127.6129
37.0758,127.6138
37.0755,127.6154
37.0764,127.6146
37.0778,127.6141
37.1156,127.6719
37.1152,127.6718
37.1148,127.6712
37.1152,127.6714
37.1147,127.6716
37.1149,127.6721
37.1148,127.6707
37.1156,127.6709
37.1159,127.6699
37.1157,127.6693
37.1113,127.6642
37.1121,127.6653
37.1142,127.6684
37.1145,127.6693
37.1146,127.6700
37.1145,127.6713
37.1142,127.6722
37.1138,127.6729
37.1143,127.6729
37.1151,127.6728
37.1118,127.6781
37.1110,127.6768
37.1105,127.6761
37.1091,127.6763
37.1078,127.6719
37.1073,127.6738
37.1080,127.6776
37.1067,127.6776
37.1056,127.6783
37.1047,127.6770
37.1053,127.6779
37.1054,127.6783
37.1063,127.6794
37.1067,127.6796
37.1070,127.6800
37.0990,127.6930
37.1004,127.6930
37.1010,127.6927
37.1013,127.6923
37.1018,127.6921
37.1021,127.6915
37.1029,127.6911
37.1030,127.6909
37.1030,127.6905
37.1033,127.6897
37.1042,127.6903
37.1036,127.6900
37.1036,127.6892
37.1098,127.6857
37.1099,127.6861
37.1096,127.6860
37.1091,127.6863
37.1096,127.6856
37.1094,127.6854
37.1090,127.6858
37.1092,127.6855
37.1200,127.6914
37.1094,127.6842
37.1098,127.6836
37.1098,127.6815
37.1098,127.6844
37.1106,127.6840
37.1110,127.6836
37.1122,127.6862
37.1122,127.6863
37.1133,127.6992
37.1130,127.6991
37.1121,127.6986
37.1127,127.6986
37.1123,127.6982
37.1121,127.7068
37.1109,127.7002
37.1123,127.7100
37.1118,127.7099
37.1065,127.7060
37.1066,127.7061
37.1067,127.7063
37.1068,127.7065
37.1069,127.7065
37.1071,127.7064
37.1072,127.7063
37.1073,127.7062
37.1075,127.7060
37.1076,127.7057
37.1078,127.7055
37.1080,127.7053
37.1082,127.7051
37.1083,127.7049
37.1085,127.7046
37.1086,127.7043
37.1087,127.7041
37.1089,127.7039
37.1091,127.7038
37.1117,127.7049
37.1097,127.7086
37.1099,127.7084
37.1112,127.6989
37.1096,127.6995
37.1092,127.6994
37.1090,127.6990
37.1087,127.6993
37.1109,127.7009
37.1118,127.7030
37.1115,127.7025
37.1110,127.7024
37.1109,127.7017
37.1115,127.7166
37.1126,127.7145
37.1134,127.7147
37.1138,127.7149
37.1135,127.7141
37.1144,127.7142
37.1147,127.7143
37.1157,127.7148
37.1153,127.7148
37.1149,127.7149
37.1147,127.7150
37.1144,127.7152
37.1151,127.7157
37.1147,127.7156
37.1145,127.7157
37.1140,127.7164
37.1137,127.7160
37.1142,127.7158
37.1144,127.7161
37.1143,127.7170
37.1145,127.7167
37.1148,127.7165
37.1153,127.7169
37.0694,127.6147
37.0833,127.6287
37.0829,127.6291
37.0583,127.6508
37.0571,127.6597
37.0552,127.6638
37.0559,127.6643
37.1109,127.6518
37.1091,127.6849
37.1173,127.6895
37.1141,127.6530
37.1117,127.6439
37.1082,127.6457
37.1074,127.6426
37.1171,127.6367
37.1173,127.6364
37.1174,127.6361
37.1177,127.6397
37.1186,127.6463
37.1180,127.6466
37.1186,127.6467
37.1183,127.6468
37.1182,127.6469
37.1179,127.6469
37.1221,127.6391
37.1427,127.6436
37.1376,127.6463
37.1381,127.6444
37.1384,127.6436
37.0593,127.6585
37.0558,127.6607
37.0596,127.6620
37.0592,127.6621
37.0601,127.6621
37.0602,127.6618
37.0601,127.6612
37.0622,127.6657
37.0623,127.6661
37.0633,127.6673
37.0642,127.6689
37.0639,127.6707
37.0652,127.6733
37.0647,127.6741
37.1515,127.6333
37.1514,127.6338
37.1525,127.6363
37.1519,127.6350
37.1514,127.6350
37.1510,127.6348
37.1507,127.6354
37.1506,127.6341
37.1498,127.6354
37.1495,127.6358
37.1495,127.6365
37.1493,127.6376
37.1495,127.6383
37.1493,127.6386
37.1498,127.6379
37.1498,127.6387
37.1495,127.6368
37.1495,127.6397
37.1486,127.6365
37.1487,127.6349
37.1472,127.6349
37.1467,127.6354
37.1463,127.6358
37.1473,127.6364
37.1463,127.6363
37.1451,127.6362
37.1432,127.6360
37.1425,127.6371
37.1449,127.6400
37.1482,127.6432
37.1465,127.6424
37.1459,127.6431
37.1455,127.6433
37.1447,127.6496
37.1448,127.6513
37.1448,127.6520
37.1441,127.6527
37.1437,127.6528
37.1424,127.6420
37.1424,127.6427
37.1432,127.6437
37.1429,127.6447
37.1431,127.6448
37.1414,127.6432
37.1408,127.6431
37.1397,127.6427
37.1385,127.6425
37.1385,127.6427
37.1384,127.6431
37.1383,127.6451
37.1380,127.6483
37.1392,127.6388
37.1387,127.6382
37.1379,127.6382
37.1369,127.6371
37.1345,127.6379
37.1337,127.6421
37.1343,127.6432
37.1202,127.6392
37.1186,127.6398
37.1191,127.6362
37.1209,127.6460
37.1156,127.6429
37.1162,127.6416
37.1130,127.6418
37.1137,127.6436
37.1137,127.6479
37.1145,127.6494
37.1149,127.6514
37.1123,127.6517
37.1124,127.6521
37.1177,127.6460
37.1174,127.6471
37.1174,127.6472
37.1177,127.6581
37.1240,127.6594
37.1247,127.6594
37.1288,127.6615
37.1302,127.6603
37.1313,127.6593
37.1243,127.6634
37.1252,127.6627
37.1258,127.6634
37.1202,127.6680
37.1285,127.6661
37.1266,127.6729
37.1280,127.6720
37.1301,127.6724
37.1301,127.6739
37.1304,127.6735
37.1226,127.6757
37.1107,127.6634
37.1112,127.6632
37.1098,127.6625
37.1151,127.6711
37.1156,127.6723
37.1113,127.6795
37.1088,127.6861
37.1134,127.6865
37.1166,127.6847
37.1166,127.6846
37.1211,127.6928
37.1207,127.6970
37.1255,127.6985
37.1126,127.6975
37.1126,127.6991
37.1101,127.6990
37.1081,127.6997
37.1079,127.6967
37.1155,127.7031
37.1201,127.7076
37.1111,127.7068
37.1092,127.7090
37.1108,127.7087
37.1112,127.7083
37.0926,127.6716
37.0972,127.6673
37.1072,127.6763
37.1037,127.6780
37.1061,127.6796
37.1063,127.6811
37.1060,127.6813
37.1056,127.6834
37.1040,127.6883
37.1032,127.6902
37.1025,127.6951
37.1002,127.6949
37.1082,127.6418
37.1029,127.6428
37.1061,127.6523
37.1052,127.6545
37.1034,127.6540
37.1024,127.6544
37.1013,127.6555
37.0936,127.6560
37.0965,127.6539
37.0931,127.6428
37.0909,127.6419
37.0907,127.6427
37.0911,127.6443
37.0914,127.6448
37.0918,127.6452
37.0927,127.6453
37.0881,127.6449
37.0873,127.6495
37.0878,127.6502
37.0800,127.6618
37.0789,127.6592
37.0751,127.6601
37.0742,127.6631
37.0872,127.6209
37.0874,127.6204
37.0874,127.6200
37.0877,127.6204
37.0879,127.6206
37.0868,127.6202
37.0867,127.6211
37.0886,127.6229
37.0882,127.6242
37.0876,127.6239
37.0872,127.6238
37.0863,127.6233
37.0858,127.6224
37.0856,127.6228
37.0851,127.6232
37.0862,127.6243
37.0862,127.6241
37.0866,127.6262
37.0872,127.6258
37.0866,127.6257
37.0864,127.6250
37.0870,127.6250
37.0868,127.6244
37.0837,127.6259
37.0835,127.6125
37.0843,127.6123
37.0768,127.6170
37.0785,127.6140
37.0764,127.6269
37.0757,127.6260
37.0750,127.6255
37.0757,127.6245
37.0763,127.6241
37.0770,127.6236
37.0836,127.6294
37.0829,127.6286
37.0828,127.6281
37.0826,127.6274
37.0821,127.6269
37.0817,127.6284
37.0821,127.6295
37.0833,127.6286
37.0831,127.6278
37.0832,127.6268
37.0842,127.6245
37.0817,127.6192
37.0809,127.6200
37.0803,127.6202
37.0800,127.6209
37.0798,127.6207
37.0796,127.6211
37.0797,127.6215
37.0803,127.6215
37.0787,127.6165
37.0795,127.6172
37.0809,127.6133
37.0770,127.6204
37.0762,127.6205
37.0754,127.6212
37.0762,127.6180
37.0757,127.6167
37.0561,127.6807
37.0552,127.6819
37.0544,127.6835
37.0557,127.6809
37.0570,127.6798
37.0569,127.6811
37.0576,127.6802
37.0576,127.6800
37.0581,127.6798
37.0589,127.6807
37.0590,127.6801
37.0595,127.6826
37.0599,127.6808
37.0592,127.6793
37.0594,127.6776
37.0586,127.6778
37.0555,127.6752
37.0559,127.6756
37.0561,127.6773
37.0560,127.6751
37.0594,127.6678
37.0585,127.6680
37.0582,127.6681
37.0571,127.6655
37.0567,127.6657
37.0559,127.6643
37.0552,127.6638
37.0606,127.6560
37.0622,127.6527
37.0589,127.6507
37.0591,127.6508
37.0603,127.6503
37.0617,127.6506
37.0619,127.6509
37.0632,127.6514
37.0633,127.6511
37.0634,127.6506
37.0637,127.6500
37.0638,127.6510
37.0640,127.6515
37.0646,127.6523
37.0619,127.6467
37.0624,127.6474
37.0673,127.6529
37.0672,127.6523
37.0668,127.6525
37.0668,127.6522
37.0668,127.6511
37.0667,127.6507
37.0665,127.6499
37.0657,127.6488
37.0656,127.6483
37.0668,127.6483
37.0650,127.6483
37.0653,127.6479
37.0647,127.6476
37.0645,127.6485
37.0645,127.6444
37.0636,127.6438
37.0625,127.6435
37.0596,127.6424
37.0691,127.6371
37.0697,127.6367
37.0705,127.6346
37.0693,127.6338
37.0659,127.6370
37.0655,127.6365
37.0655,127.6367
37.0655,127.6309
37.0649,127.6289
37.0658,127.6298
37.0664,127.6303
37.0727,127.6386
37.0770,127.6407
37.0827,127.6369
37.0793,127.6355
37.0784,127.6354
37.0784,127.6352
37.0724,127.6461
37.0746,127.6439
37.0722,127.6469
37.0750,127.6436
37.0761,127.6445
37.0811,127.6483
37.0698,127.6141
37.0698,127.6137
37.0703,127.6140
37.0701,127.6143
37.0700,127.6145
37.0702,127.6151
37.0693,127.6151
37.0692,127.6155
37.0690,127.6163
37.0683,127.6154
37.0685,127.6155
37.0676,127.6144
37.0680,127.6101
37.0691,127.6129
37.0712,127.6142
37.0709,127.6163
37.0719,127.6180
37.1386,127.6518
37.1384,127.6535
37.1339,127.6490
37.1323,127.6430
37.1291,127.6390
37.1299,127.6381
37.1118,127.6433
37.1114,127.6642
37.1036,127.6621
37.0951,127.6522
